"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
11085010,"LOMA LA [11085010]","Agrometeorológica","Convencional","Suspendida","15/09/1980","15/07/2000",20,"6,5333333330","-76,98333333","Choco","Bojayá (Bellavista)","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Bojayá",,"06/06/2022$Migracion$Estación Homologada en primera fase con la estación LOMA LA-BOJAYA [11080030]",
11090010,"OPOGADO [11090010]","Pluviométrica","Convencional","Activa","15/04/1977",,50,"6,8125277780","-76,97272222","Choco","Bojayá (Bellavista)","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Napipí - Río Opogadó",,,
11100010,"VIGIA DE CURVARADO [11100010]","Pluviométrica","Convencional","Suspendida","15/06/1972","15/02/2002",25,"7,0833333330","-76,91666667","Choco","Carmen Del Darién  (Curbaradó)","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Murindó - Directos al Atrato",,,
11100020,"DOMINGODO [11100020]","Pluviométrica","Convencional","Activa","15/01/1966",,4,"7,18","-77,03","Choco","Carmen Del Darién  (Curbaradó)","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"Estación Homologada con DOMINGODO [11107010]. Datos Transferidos desde 15/01/1966.|16/12/2024$mvelez$Se modifica la altura a solicitud de la coordinadora AO1 mediante memorando 20243080239923",
11100030,"MURINDO [11100030]","Pluviométrica","Convencional","Suspendida","15/12/1981","15/12/1986",23,"7","-76,75","Antioquia","Murindó","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Murindó - Directos al Atrato",,,
11105010,"MURINDO [11105010]","Climatológica Ordinaria","Convencional","Suspendida","15/04/1972","15/11/1981",23,"6,9666666670","-76,75","Antioquia","Murindó","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Murindó - Directos al Atrato",,,
11105020,"CARMEN DEL DARIEN [11105020]","Climatológica Ordinaria","Automática con Telemetría","En Mantenimiento","28/09/2005",,18,"7,1543333330","-76,97719444","Choco","Carmen Del Darién  (Curbaradó)","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"EL GRUPO DE AUTOMATIZACIÓN REPORTA QUE LA ESTACIÓN NO ESTA TRANSMITIENDO. ESTACIÓN EN MANTENIMIENTO (06/12/2022)",
11107010,"DOMINGODO [11107010]","Limnimétrica","Convencional","Activa","15/11/1966",,4,"7,18","-77,03","Choco","Carmen Del Darién  (Curbaradó)","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","ATRATO","Estacion Homologada con DOMINGODO [11100020]. Datos Transferidos desde 15/01/1966.|27/12/2021$Migracion$Por Solicitud del Coordinador del AO 01. Se hacen ajustes solicitados mediante correo electrónico ya que actualmente la mesa de ayuda esta fuera de servicio.|10/01/2025$mvelez$Se modifican  las coordenadas a solicitud de la coordinadora AO1 mediante memorando 20243080239923",
11110010,"NORMAL SANTA TERESA AUT [11110010]","Climatológica Ordinaria","Automática con Telemetría, Convencional","Activa","15/01/1969",,1429,"6,7633333330","-76,13361111","Antioquia","Frontino","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"Actualizada Tecnologia y Tipo de Transmision por solicitud del coordinador del AO. (24032023)|20/12/2024$mvelez$Se realiza el cambio de elevación a solicitud del grupo de automatización en el marco del ejercicio wigos  iniciado y comunicado mediante correo electrónico 23/08/2024","RED ALERTAS - AREA OPERATIVA 01,Zona cafetera"
11110020,"ABRIAQUÍ [11110020]","Pluviométrica","Convencional","Activa","15/12/1974",,1920,"6,6425","-76,0750","Antioquia","Abriaquí","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"Correcciones solicitadas por actualizaciones en automatización|21/06/2024$lhurtado$Se actualiza tecnología por solicitud de la coordinadora del AO. Reunión Estado de la Red 19062024 |25/06/2024$lhurtado$Se actualiza categoría por solicitud de la coordinadora del AO. ","RED ALERTAS - AREA OPERATIVA 01,Zona cafetera"
11110030,"FUEMIA [11110030]","Pluviométrica","Convencional","Activa","15/03/1977",,1046,"6,857890","-76,2523194440","Antioquia","Dabeiba","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"24/12/2021$Migracion$Solicitud Coordinador AO 01. Ajustes a Estaciones mediante correo electrónico 21122021. En la fecha no Opera la Mesa de Ayuda.",
11110040,"CANASGORDAS [11110040]","Pluviométrica","Convencional","Suspendida","15/01/1966","15/12/1973",1200,"6,75","-76,03333333","Antioquia","Cañasgordas","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,,
11110060,"DABEIBA [11110060]","Pluviométrica","Convencional","Suspendida","15/07/1944","15/05/1948",540,"7","-76,26666667","Antioquia","Dabeiba","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"06/06/2022$Migracion$Estación homologada en primera fase con la estación DABEIBA [11115010]",
11110110,"BOQUERÓN DE TOYO - AUT [11110110]","Climatológica Ordinaria","Automática con Telemetría","Activa","15/05/1983","10/05/2011",20,"6,6994444440","-75,9775","Antioquia","Giraldo","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"Por solicitud del Coordinador del AO REQ 2023-000209, se cambia el estado a ""ACTIVA"" la estación BOQUERON DE TOYO [11110110] (25012023) de tecnologia convencional, porque se construyó una una estación Automática con el proyecto de inversión del 1% UF1 Autopista Mar 2.  Estacion Repotemciada.
",
11115010,"DABEIBA [11115010]","Climatológica Principal","Convencional","Suspendida","15/03/1972","16/05/2022",540,"7","-76,2666669440","Antioquia","Dabeiba","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"16/05/2022$Migracion$Creación de estación nuevamente por eliminación en primer proceso de homologacion.|06/06/2022$Migracion$16/05/2022$Migracion$Creación de estación nuevamente por eliminación en primer proceso de homologacion. Estacion homologada en primera fase con la estacion DABEIBA [11110060]",
11115020,"CAÑASGORDAS - AUT [11115020]","Climatológica Ordinaria","Automática con Telemetría","En Mantenimiento","15/07/1973",,1294,"6,7580277780","-76,02966667","Antioquia","Cañasgordas","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"ESTACION ACTIVADA NUEVAMENTE EN SU COMPONENTE CONVENCIONAL POR SOLICITUD DEL AO. ESTACION YA CUENTA CON OBSERVADOR.|03/10/2025$mvelez$Se activa la estación luego de reciente visita del grupo de automatización bajo el memorando 20253080176563","Zona cafetera"
11115030,"NUTIBARA [11115030]","Climatológica Ordinaria","Convencional","Suspendida","15/07/1973","15/09/1981",1400,"6,8166666670","-76,25","Antioquia","Frontino","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,,
11115040,"MUSINGA AUT [11115040]","Climatológica Ordinaria","Automática con Telemetría, Convencional","Activa","15/08/1984",,1396,"6,7779722220","-76,20333333","Antioquia","Frontino","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"Actualizada Tecnologia y Tipo de Transmision por solicitud del coordinador del AO. (24032023)",
11117010,"EL AÑIL - AUT [11117010]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/03/1972",,650,"6,8738888890","-76,14958333","Antioquia","Uramita","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","RIOSUCIO","15/09/2022$Migracion$Por solicitud del coordinador del AO REQ 2022-005460 se hace cambio de categoría a Limnimetrica.
Actualizada Tecnologia y Tipo de Transmision por solicitud del coordinador del AO. (24032023)",
11117020,"DABEIBA 1 [11117020]","Limnimétrica","Convencional","Suspendida","15/09/1972","15/02/1979",490,"7,0166666670","-76,26666667","Antioquia","Dabeiba","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","RIOSUCIO",,
11117030,"TASCON [11117030]","Limnigráfica","Convencional","Suspendida","15/10/1976","15/11/2004",300,"7,0833333330","-76,41666667","Antioquia","Dabeiba","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","RIOSUCIO",,
11117040,"MUTATA [11117040]","Limnigráfica","Automática con Telemetría","Suspendida","15/10/1976","02/07/2025",132,"7,2294444440","-76,43805556","Antioquia","Mutatá","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","RIOSUCIO","EL GRUPO DE AUTOMATIZACION REPORTA QUE ES NECESARIO EL CAMBIO DE BATERIA. ESTACION EN MANTENIMIENTO (07/12/2022)|02/07/2025$mvelez$La estación está ubicada sobre el Ríosucio, no cumple con los criterios de emplazamiento (no se encuentra ubicada en un tramo recto, no presenta cauce estable). No cuenta con observador y la estación automática fue vandalizada desde 2021. No se encuentra en el programa de calidad ni alertas diarias. La calidad de las series de niveles y de caudales es deficiente. Sobre el mismo punto se encuentra otra estación automática perteneciente a la entidad encargada de la gestión de riesgo en Antioquia (DAGRAN), y los datos son de uso compartido. bajo memorando 20253080112483",
11117050,"DABEIBA 2 - AUT [11117050]","Limnigráfica","Automática con Telemetría, Convencional","Activa","15/09/1976",,650,"7,0102780560","-76,2883333330","Antioquia","Dabeiba","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","RIOSUCIO","ESTACION ACTIVADA NUEVAMENTE POR SOLICITUD DEL AO.  (10012023)|06/06/2025$mvelez$La estación fue actualizada en su estado luego de la reunión con el grupo de automatización 24/04/2025 se realiza el cambio bajo el memorando 20253080087083. ","Zona cafetera"
11120010,"SALAQUI [11120010]","Pluviométrica","Convencional","Suspendida","15/11/1974","15/11/1983",20,"7,4333333330","-77,28333333","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato",,,
11120040,"RIOSUCIO [11120040]","Climatológica Ordinaria","Automática con Telemetría","En Mantenimiento","15/09/1960",,2,"7,4394444440","-77,11527778","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,"Solicitado mediante correo electrónico|26/08/2022$Migracion$Se Cambia Estado por orden de la Coordinación de Planeacion Operativa Decisión tomada en la Reunión de la RED 19/08/2022|17/12/2024$mvelez$Se modifica la altura a solicitud de la coordinadora AO1 mediante memorando 20243080239923",
11125010,"TERESITA LA [11125010]","Climatológica Ordinaria","Convencional","Suspendida","15/03/1972","15/02/2002",50,"7","-77,50","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato",,,
11127010,"NUEVA LA [11127010]","Limnimétrica","Convencional","Suspendida","15/03/1977","15/09/1989",75,"7,3166666670","-77,16666667","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","TRUANDO",,
11130010,"UNGUIA [11130010]","Pluviométrica","Convencional","Activa","15/11/1974","16/05/2022",14,"8,0367780560","-77,0878608330","Choco","Unguía","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe",,"16/05/2022$Migracion$Creación de estación nuevamente por eliminación en el primer proceso de homologacion.|06/06/2022$Migracion$16/05/2022$Migracion$Creación de estación nuevamente por eliminación en el primer proceso de homologacion. Estacion homologada en primera fase con la estacion UNGUIA - AUT [11135030]|03/12/2024$mvelez$Por proceso de homologación se activa según correo 085/04/2024",
11130020,"HONDA LA [11130020]","Pluviométrica","Convencional","Suspendida","15/04/1972","15/04/1972",5,"7,5766666670","-77,12555556","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato",,,
11130030,"SAUTATA [11130030]","Pluviométrica","Convencional","Suspendida","15/01/1967","15/10/1971",5,"7,8666666670","-77,16666667","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe",,,
11135010,"SAUTATA [11135010]","Climatológica Ordinaria","Convencional","Suspendida","15/04/1972","31/03/2008",2,"7,85","-77,11666667","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe",,,
11135020,"BALSA LA [11135020]","Climatológica Ordinaria","Convencional","Suspendida","15/05/1988","15/10/1996",5,"7,5166666670","-77,20","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato",,,
11135030,"UNGUIA [11135030]","Climatológica Principal","Automática con Telemetría","Activa","24/09/2005",,14,"8,0367222220","-77,08786111","Choco","Unguía","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe",,"ESTACION ACTIVADA NUEVAMENTE EN SU COMPONENTE CONVENCIONAL POR SOLICITUD DEL AO. (10012023) ESTACION YA CUENTA CON OBSERVADOR |03/10/2025$mvelez$Se activa la estación luego de reciente visita del grupo de automatización bajo el memorando 20253080176563",
11140010,"MARIRRIO [11140010]","Pluviométrica","Convencional","Suspendida","15/07/1987","15/07/1989",1,"8","-76,95","Antioquia","Turbo","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Directos Bajo Atrato entre río Sucio y desembocadura",,,
11145010,"BAJIRA [11145010]","Climatológica Ordinaria","Convencional","Suspendida","15/11/1985","15/02/1997",150,"7,3833333330","-76,66666667","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio",,,
11147010,"RIOSUCIO [11147010]","Limnimétrica","Convencional","Activa","15/12/1965",,2,"7,44","-77,12","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","ATRATO","Solicitud. Favor Activar en el catago de estaciones y en el modulo personalizado la estación Hidrológica Riosucio código: 11147010
",
11147020,"BAJIRA [11147020]","Limnigráfica","Convencional","Suspendida","15/09/1990","22/08/2019",2,"7,3684444440","-76,72727778","Choco","Riosucio","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","BAJIRA","Orfeo 20157010006483. En diciembre de 2015, se presentó una invasión de personas en la zona de la estación, los cuales dañaron la sección.  A partir del 2017, no se pudo volver a operar, debido al continuo vandalismo en la misma ",
11147030,"PRIMAVERA [11147030]","Limnimétrica","Convencional","Suspendida","15/03/1991","15/02/1997",160,"7,35","-76,63333333","Antioquia","Mutatá","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Sucio","CAÑO PASAMOS",,
11150010,"TITUMATE [11150010]","Pluviométrica","Convencional","Activa","15/11/1974",,11,"8,3080555560","-77,07583333","Choco","Unguía","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe",,,
11150020,"TANELA [11150020]","Pluviométrica","Convencional","Activa","15/11/1974",,10,"8,1629166670","-77,0404166670","Choco","Unguía","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe",,"24/12/2021$Migracion$Solicitud Coordinador AO 01. Ajustes a Estaciones mediante correo electrónico 21122021. En la fecha no Opera la Mesa de Ayuda.",
11150030,"ACANDÍ [11150030]","Pluviométrica","Convencional","Activa","15/04/1980",,160,"8,5308333330","-77,27694444","Choco","Acandí","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe",,,
11155010,"PLAYA LA [11155010]","Climatológica Ordinaria","Convencional","Suspendida","15/08/1971","15/01/1977",2,"8,5333333330","-77,28333333","Choco","Acandí","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe",,,
11155020,"GLORIA LA [11155020]","Climatológica Ordinaria","Convencional","Suspendida","15/04/1980","15/12/1986",5,"8,2666666670","-77,06666667","Choco","Unguía","Area Operativa 01 - Antioquia-Chocó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES","Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe",,,
